CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,VOCABULARY_ID,DOMAIN_ID,is_original_ingredient
43258842,3 ML liraglutide 6 MG/ML Injection [Saxenda],OMOP562106,Quant Branded Drug,RxNorm Extension,Drug,0
43264104,liraglutide 6 MG/ML Injection,OMOP558933,Clinical Drug,RxNorm Extension,Drug,0
43264281,3 ML liraglutide 6 MG/ML Injection,OMOP562100,Quant Clinical Drug,RxNorm Extension,Drug,0
43269560,liraglutide 6 MG/ML Injection [Saxenda],OMOP558937,Branded Drug,RxNorm Extension,Drug,0
43269561,liraglutide 6 MG/ML Injection [Saxenda] Box of 5,OMOP558940,Branded Drug Box,RxNorm Extension,Drug,0
43269768,3 ML liraglutide 6 MG/ML Injection [Victoza] Box of 2,OMOP562110,Quant Branded Box,RxNorm Extension,Drug,0
43269769,3 ML liraglutide 6 MG/ML Auto-Injector Box of 5,OMOP562113,Quant Clinical Box,RxNorm Extension,Drug,0
43280431,liraglutide Injection,OMOP558929,Clinical Drug Form,RxNorm Extension,Drug,0
43280432,liraglutide 6 MG/ML Injection Box of 2,OMOP558934,Clinical Drug Box,RxNorm Extension,Drug,0
43280433,liraglutide 6 MG/ML Injection Box of 3,OMOP558935,Clinical Drug Box,RxNorm Extension,Drug,0
43280434,liraglutide 6 MG/ML Injection Box of 5,OMOP558936,Clinical Drug Box,RxNorm Extension,Drug,0
43280633,3 ML liraglutide 6 MG/ML Injection Box of 3,OMOP562104,Quant Clinical Box,RxNorm Extension,Drug,0
43280634,3 ML liraglutide 6 MG/ML Injection [Victoza],OMOP562109,Quant Branded Drug,RxNorm Extension,Drug,0
43285914,liraglutide 6 MG/ML Injection [Victoza] Box of 3,OMOP558943,Branded Drug Box,RxNorm Extension,Drug,0
43286096,3 ML liraglutide 6 MG/ML Injection [Saxenda] Box of 5,OMOP562108,Quant Branded Box,RxNorm Extension,Drug,0
43286097,3 ML liraglutide 6 MG/ML Injection [Victoza] Box of 3,OMOP562111,Quant Branded Box,RxNorm Extension,Drug,0
43291280,liraglutide Injection [Victoza],OMOP558931,Branded Drug Form,RxNorm Extension,Drug,0
43291466,3 ML liraglutide 6 MG/ML Auto-Injector [Saxenda],OMOP562114,Quant Branded Drug,RxNorm Extension,Drug,0
43296674,liraglutide 6 MG/ML Injection [Saxenda] Box of 3,OMOP558938,Branded Drug Box,RxNorm Extension,Drug,0
43296675,liraglutide 6 MG/ML Auto-Injector Box of 5,OMOP558944,Clinical Drug Box,RxNorm Extension,Drug,0
43296870,3 ML liraglutide 6 MG/ML Injection Box of 2,OMOP562103,Quant Clinical Box,RxNorm Extension,Drug,0
43296871,3 ML liraglutide 6 MG/ML Injection [Saxenda] Box of 3,OMOP562107,Quant Branded Box,RxNorm Extension,Drug,0
43514781,liraglutide 6 MG/ML Auto-Injector [Victoza],OMOP2801896,Branded Drug,RxNorm Extension,Drug,0
43515106,liraglutide 6 MG/ML Pen Injector Box of 3,OMOP2802221,Clinical Drug Box,RxNorm Extension,Drug,0
43515107,liraglutide 6 MG/ML Auto-Injector Box of 3,OMOP2802222,Clinical Drug Box,RxNorm Extension,Drug,0
43515506,liraglutide 6 MG/ML Auto-Injector Box of 2,OMOP2802621,Clinical Drug Box,RxNorm Extension,Drug,0
43515927,liraglutide 6 MG/ML Pen Injector Box of 2,OMOP2803042,Clinical Drug Box,RxNorm Extension,Drug,0
43516277,liraglutide Auto-Injector [Victoza],OMOP2803392,Branded Drug Form,RxNorm Extension,Drug,0
43516319,liraglutide 6 MG/ML Pen Injector Box of 5,OMOP2803434,Clinical Drug Box,RxNorm Extension,Drug,0
43516388,liraglutide 6 MG/ML Injectable Solution [Saxenda] Box of 3,OMOP2803503,Branded Drug Box,RxNorm Extension,Drug,0
43518166,3 ML liraglutide 6 MG/ML Pen Injector Box of 5,OMOP2805281,Quant Clinical Box,RxNorm Extension,Drug,0
43518175,3 ML liraglutide 6 MG/ML Auto-Injector Box of 3,OMOP2805290,Quant Clinical Box,RxNorm Extension,Drug,0
43518181,3 ML liraglutide 6 MG/ML Auto-Injector [Victoza],OMOP2805296,Quant Branded Drug,RxNorm Extension,Drug,0
43518182,3 ML liraglutide 6 MG/ML Injectable Solution [Saxenda] Box of 3,OMOP2805297,Quant Branded Box,RxNorm Extension,Drug,0
43518191,3 ML liraglutide 6 MG/ML Pen Injector Box of 3,OMOP2805306,Quant Clinical Box,RxNorm Extension,Drug,0
43518207,3 ML liraglutide 6 MG/ML Pen Injector Box of 2,OMOP2805322,Quant Clinical Box,RxNorm Extension,Drug,0
43518250,3 ML liraglutide 6 MG/ML Auto-Injector Box of 2,OMOP2805365,Quant Clinical Box,RxNorm Extension,Drug,0
44044006,liraglutide Injectable Solution [Saxenda],OMOP1038637,Branded Drug Form,RxNorm Extension,Drug,0
44073200,liraglutide 6 MG/ML Injectable Solution [Saxenda],OMOP1067831,Branded Drug,RxNorm Extension,Drug,0
44075912,liraglutide 6 MG/ML Injectable Solution [Saxenda] by Novo Nordisk,OMOP1070543,Marketed Product,RxNorm Extension,Drug,0
44086104,liraglutide 6 MG/ML Injectable Solution [Victoza],OMOP1080735,Branded Drug,RxNorm Extension,Drug,0
44094514,liraglutide Injectable Solution,OMOP1089145,Clinical Drug Form,RxNorm Extension,Drug,0
44101797,liraglutide 6 MG/ML Injectable Solution [Victoza] by Novo Nordisk,OMOP1096428,Marketed Product,RxNorm Extension,Drug,0
44121622,liraglutide Injectable Solution [Victoza],OMOP1116253,Branded Drug Form,RxNorm Extension,Drug,0
44123182,liraglutide 6 MG/ML Injectable Solution,OMOP1117813,Clinical Drug,RxNorm Extension,Drug,0
44191345,3 ML insulin degludec 100 UNT/ML / liraglutide 3.6 MG/ML Prefilled Syringe Box of 5 by Novo Nordisk,OMOP3068068,Marketed Product,RxNorm Extension,Drug,0
45892684,liraglutide 6 MG/ML [Saxenda],1598265,Branded Drug Comp,RxNorm,Drug,0
45892686,3 ML liraglutide 6 MG/ML Pen Injector [Saxenda],1598268,Quant Branded Drug,RxNorm,Drug,0
45892687,liraglutide 6 MG/ML Pen Injector [Saxenda],1598269,Branded Drug,RxNorm,Drug,0
46234110,liraglutide Pen Injector,1653594,Clinical Drug Form,RxNorm,Drug,0
46234111,liraglutide Pen Injector [Victoza],1653597,Branded Drug Form,RxNorm,Drug,0
46234112,liraglutide Pen Injector [Saxenda],1653600,Branded Drug Form,RxNorm,Drug,0
