CONCEPT_ID,CONCEPT_NAME,CONCEPT_CODE,CONCEPT_CLASS_ID,VOCABULARY_ID,DOMAIN_ID,is_original_ingredient
36779975,14 ACTUAT Lixisenatide 0.01 MG/ACTUAT Injectable Solution Box of 1,OMOP4768278,Quant Clinical Box,RxNorm Extension,Drug,0
36779976,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe [Lyxumia] Box of 2 by Sanofi,OMOP4768279,Marketed Product,RxNorm Extension,Drug,0
36779977,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe [Lyxumia] Box of 2,OMOP4768280,Quant Branded Box,RxNorm Extension,Drug,0
36779978,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe [Lyxumia],OMOP4768281,Quant Branded Drug,RxNorm Extension,Drug,0
36779979,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe Box of 2,OMOP4768282,Quant Clinical Box,RxNorm Extension,Drug,0
36779980,14 ACTUAT Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe,OMOP4768283,Quant Clinical Drug,RxNorm Extension,Drug,0
36782710,Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe [Lyxumia] Box of 1,OMOP4770990,Branded Drug Box,RxNorm Extension,Drug,0
36782711,Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe [Lyxumia],OMOP4770991,Branded Drug,RxNorm Extension,Drug,0
36782712,Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe Box of 1,OMOP4770992,Clinical Drug Box,RxNorm Extension,Drug,0
36782713,Lixisenatide 0.01 MG/ACTUAT Prefilled Syringe,OMOP4770993,Clinical Drug,RxNorm Extension,Drug,0
36782714,Lixisenatide 0.01 MG/ACTUAT Injectable Solution [Lyxumia] Box of 1,OMOP4770994,Branded Drug Box,RxNorm Extension,Drug,0
36782715,Lixisenatide 0.01 MG/ACTUAT Injectable Solution Box of 1,OMOP4770995,Clinical Drug Box,RxNorm Extension,Drug,0
36782716,Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe [Lyxumia] Box of 2,OMOP4770996,Branded Drug Box,RxNorm Extension,Drug,0
36782717,Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe [Lyxumia],OMOP4770997,Branded Drug,RxNorm Extension,Drug,0
36782718,Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe Box of 2,OMOP4770998,Clinical Drug Box,RxNorm Extension,Drug,0
36782719,Lixisenatide 0.02 MG/ACTUAT Prefilled Syringe,OMOP4770999,Clinical Drug,RxNorm Extension,Drug,0
36897581,{1 (Lixisenatide 0.01 MG Injection) / 1 (Lixisenatide 0.02 MG Injection) } Pack box of 1,OMOP994207,Clinical Pack Box,RxNorm Extension,Drug,0
36897884,{1 (0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe) / 1 (0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe) } Pack [Lyxumia],OMOP991091,Branded Pack,RxNorm Extension,Drug,0
36897900,{1 (Lixisenatide 0.01 MG Injection) / 1 (Lixisenatide 0.02 MG Injection) } Pack [Lyxumia],OMOP1000028,Branded Pack,RxNorm Extension,Drug,0
36898011,{(0.2 ML Lixisenatide 0.05 MG/ML Prefilled Syringe) / (0.2 ML Lixisenatide 0.1 MG/ML Prefilled Syringe) } Pack [Lyxumia],OMOP988598,Branded Pack,RxNorm Extension,Drug,0
36924219,{(3 ML Lixisenatide 0.05 MG/ML Injectable Solution) / (3 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia],OMOP5214658,Branded Pack,RxNorm Extension,Drug,0
36926237,{1 (3 ML Lixisenatide 0.05 MG/ML Injectable Solution) / 1 (3 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia],OMOP5214580,Branded Pack,RxNorm Extension,Drug,0
36929601,3 ML lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 2 by Sanofi,OMOP5209474,Marketed Product,RxNorm Extension,Drug,0
36933425,{1 (3 ML Lixisenatide 0.05 MG/ML Injectable Solution) / 1 (3 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack,OMOP5214581,Clinical Pack,RxNorm Extension,Drug,0
36940541,3 ML lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] by Sanofi,OMOP5209473,Marketed Product,RxNorm Extension,Drug,0
36941288,{(3 ML Lixisenatide 0.05 MG/ML Injectable Solution) / (3 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia] by Sanofi,OMOP5214657,Marketed Product,RxNorm Extension,Drug,0
36951368,{1 (3 ML Lixisenatide 0.05 MG/ML Injectable Solution) / 1 (3 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia] by Sanofi,OMOP5214579,Marketed Product,RxNorm Extension,Drug,0
36955624,3 ML lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia] by Sanofi,OMOP5209472,Marketed Product,RxNorm Extension,Drug,0
36963409,{(3 ML Lixisenatide 0.05 MG/ML Injectable Solution) / (3 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack,OMOP5214659,Clinical Pack,RxNorm Extension,Drug,0
40220770,{1 (3 ML lixisenatide 0.05 MG/ML Pen Injector [Adlyxin]) / 1 (3 ML lixisenatide 0.1 MG/ML Pen Injector [Adlyxin]) } Pack [Adlyxin Starter Kit],1803903,Branded Pack,RxNorm,Drug,0
40220851,lixisenatide Pen Injector,1803885,Clinical Drug Form,RxNorm,Drug,0
40220852,lixisenatide 0.05 MG/ML Pen Injector,1803886,Clinical Drug,RxNorm,Drug,0
40220854,lixisenatide 0.05 MG/ML [Adlyxin],1803888,Branded Drug Comp,RxNorm,Drug,0
40220855,lixisenatide Pen Injector [Adlyxin],1803889,Branded Drug Form,RxNorm,Drug,0
40220856,Adlyxin Injectable Product,1803890,Branded Dose Group,RxNorm,Drug,0
40220857,lixisenatide 0.05 MG/ML Pen Injector [Adlyxin],1803891,Branded Drug,RxNorm,Drug,0
40220858,3 ML lixisenatide 0.05 MG/ML Pen Injector,1803892,Quant Clinical Drug,RxNorm,Drug,0
40220859,3 ML lixisenatide 0.05 MG/ML Pen Injector [Adlyxin],1803893,Quant Branded Drug,RxNorm,Drug,0
40220860,3 ML lixisenatide 0.1 MG/ML Pen Injector,1803894,Quant Clinical Drug,RxNorm,Drug,0
40220861,lixisenatide 0.1 MG/ML [Adlyxin],1803895,Branded Drug Comp,RxNorm,Drug,0
40220862,3 ML lixisenatide 0.1 MG/ML Pen Injector [Adlyxin],1803896,Quant Branded Drug,RxNorm,Drug,0
40220863,lixisenatide 0.1 MG/ML Pen Injector,1803897,Clinical Drug,RxNorm,Drug,0
40220864,lixisenatide 0.1 MG/ML Pen Injector [Adlyxin],1803898,Branded Drug,RxNorm,Drug,0
40221118,{1 (3 ML lixisenatide 0.05 MG/ML Pen Injector) / 1 (3 ML lixisenatide 0.1 MG/ML Pen Injector) } Pack,1803902,Clinical Pack,RxNorm,Drug,0
40702704,{(0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution) / (0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack,OMOP4754575,Clinical Pack,RxNorm Extension,Drug,0
40702705,{(0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution) / (0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia],OMOP4754574,Branded Pack,RxNorm Extension,Drug,0
40702706,{(0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution) / (0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia] by Sanofi,OMOP4754573,Marketed Product,RxNorm Extension,Drug,0
40702841,{1 (0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution) / 1 (0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack,OMOP4754366,Clinical Pack,RxNorm Extension,Drug,0
40702842,{1 (0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution) / 1 (0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia],OMOP4754365,Branded Pack,RxNorm Extension,Drug,0
40702843,{1 (0.2 ML Lixisenatide 0.05 MG/ML Injectable Solution) / 1 (0.2 ML Lixisenatide 0.1 MG/ML Injectable Solution) } Pack [Lyxumia] by Sanofi,OMOP4754364,Marketed Product,RxNorm Extension,Drug,0
40835441,Lixisenatide 0.1 MG/ML Injectable Solution Box of 1,OMOP2033403,Clinical Drug Box,RxNorm Extension,Drug,0
40897710,Lixisenatide 0.1 MG/ML Prefilled Syringe Box of 6,OMOP2095672,Clinical Drug Box,RxNorm Extension,Drug,0
40897711,Lixisenatide 0.00667 MG/ML Injectable Solution,OMOP2095673,Clinical Drug,RxNorm Extension,Drug,0
40925398,Lixisenatide Injectable Solution [Lyxumia],OMOP2123360,Branded Drug Form,RxNorm Extension,Drug,0
40928763,Lixisenatide 0.1 MG/ML Injectable Solution Box of 2,OMOP2126725,Clinical Drug Box,RxNorm Extension,Drug,0
40928764,Lixisenatide 0.05 MG/ML Injectable Solution,OMOP2126726,Clinical Drug,RxNorm Extension,Drug,0
40960091,Lixisenatide 0.1 MG/ML Injectable Solution,OMOP2158053,Clinical Drug,RxNorm Extension,Drug,0
40991323,Lixisenatide 0.05 MG/ML Injectable Solution Box of 1,OMOP2189285,Clinical Drug Box,RxNorm Extension,Drug,0
41022255,Lixisenatide 0.00667 MG/ML Injectable Solution Box of 6,OMOP2220217,Clinical Drug Box,RxNorm Extension,Drug,0
41107841,Lixisenatide 0.00667 MG/ML,OMOP2305803,Clinical Drug Comp,RxNorm Extension,Drug,0
41124827,Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 6,OMOP2322789,Branded Drug Box,RxNorm Extension,Drug,0
41124828,Lixisenatide 0.00667 MG/ML Injectable Solution [Lyxumia] Box of 6,OMOP2322790,Branded Drug Box,RxNorm Extension,Drug,0
41124829,Lixisenatide 0.00667 MG/ML Injectable Solution [Lyxumia],OMOP2322791,Branded Drug,RxNorm Extension,Drug,0
41187459,Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 2,OMOP2385421,Branded Drug Box,RxNorm Extension,Drug,0
41218691,Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia],OMOP2416653,Branded Drug,RxNorm Extension,Drug,0
41265445,Lixisenatide 0.00667 MG/ML [Lyxumia],OMOP2463407,Branded Drug Comp,RxNorm Extension,Drug,0
41298305,Lixisenatide Injectable Solution,OMOP2496267,Clinical Drug Form,RxNorm Extension,Drug,0
41346753,3 ML Lixisenatide 0.00667 MG/ML Injectable Solution [Lyxumia],OMOP2544715,Quant Branded Drug,RxNorm Extension,Drug,0
41346760,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia],OMOP2544722,Quant Branded Drug,RxNorm Extension,Drug,0
41347067,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 6,OMOP2545029,Quant Branded Box,RxNorm Extension,Drug,0
41347312,3 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 1,OMOP2545274,Quant Branded Box,RxNorm Extension,Drug,0
41347729,3 ML Lixisenatide 0.1 MG/ML Injectable Solution Box of 1,OMOP2545691,Quant Clinical Box,RxNorm Extension,Drug,0
41347784,3 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia],OMOP2545746,Quant Branded Drug,RxNorm Extension,Drug,0
41347889,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 6 by Sanofi,OMOP2545851,Marketed Product,RxNorm Extension,Drug,0
41348573,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 2 by Sanofi,OMOP2546535,Marketed Product,RxNorm Extension,Drug,0
41348675,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe Box of 6,OMOP2546637,Quant Clinical Box,RxNorm Extension,Drug,0
41348676,3 ML Lixisenatide 0.00667 MG/ML Injectable Solution,OMOP2546638,Quant Clinical Drug,RxNorm Extension,Drug,0
41348942,3 ML Lixisenatide 0.05 MG/ML Prefilled Syringe [Lyxumia] Box of 1,OMOP2546904,Quant Branded Box,RxNorm Extension,Drug,0
41349137,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe Box of 2,OMOP2547099,Quant Clinical Box,RxNorm Extension,Drug,0
41349138,3 ML Lixisenatide 0.05 MG/ML Injectable Solution,OMOP2547100,Quant Clinical Drug,RxNorm Extension,Drug,0
41349294,3 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 2 by Eurim-Pharm,OMOP2547256,Marketed Product,RxNorm Extension,Drug,0
41349549,3 ML Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia] Box of 1 by Sanofi,OMOP2547511,Marketed Product,RxNorm Extension,Drug,0
41349636,3 ML Lixisenatide 0.1 MG/ML Injectable Solution,OMOP2547598,Quant Clinical Drug,RxNorm Extension,Drug,0
41349637,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe,OMOP2547599,Quant Clinical Drug,RxNorm Extension,Drug,0
41349638,3 ML Lixisenatide 0.05 MG/ML Injectable Solution Box of 1,OMOP2547600,Quant Clinical Box,RxNorm Extension,Drug,0
41349690,3 ML Lixisenatide 0.00667 MG/ML Injectable Solution [Lyxumia] Box of 6,OMOP2547652,Quant Branded Box,RxNorm Extension,Drug,0
41349691,3 ML Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia] Box of 1,OMOP2547653,Quant Branded Box,RxNorm Extension,Drug,0
41349874,3 ML Lixisenatide 0.1 MG/ML Injectable Solution Box of 2,OMOP2547836,Quant Clinical Box,RxNorm Extension,Drug,0
41349875,3 ML Lixisenatide 0.05 MG/ML Prefilled Syringe,OMOP2547837,Quant Clinical Drug,RxNorm Extension,Drug,0
41349933,3 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 2,OMOP2547895,Quant Branded Box,RxNorm Extension,Drug,0
41349934,3 ML Lixisenatide 0.05 MG/ML Injectable Solution [Lyxumia],OMOP2547896,Quant Branded Drug,RxNorm Extension,Drug,0
41349935,3 ML Lixisenatide 0.05 MG/ML Prefilled Syringe [Lyxumia],OMOP2547897,Quant Branded Drug,RxNorm Extension,Drug,0
41350123,3 ML Lixisenatide 0.00667 MG/ML Injectable Solution Box of 6,OMOP2548085,Quant Clinical Box,RxNorm Extension,Drug,0
41350124,3 ML Lixisenatide 0.05 MG/ML Prefilled Syringe Box of 1,OMOP2548086,Quant Clinical Box,RxNorm Extension,Drug,0
41350172,3 ML Lixisenatide 0.1 MG/ML Prefilled Syringe [Lyxumia] Box of 2,OMOP2548134,Quant Branded Box,RxNorm Extension,Drug,0
41350532,3 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 1 by Sanofi,OMOP2548494,Marketed Product,RxNorm Extension,Drug,0
41350533,3 ML Lixisenatide 0.1 MG/ML Injectable Solution [Lyxumia] Box of 2 by Orifarm Leverkus,OMOP2548495,Marketed Product,RxNorm Extension,Drug,0
41350534,3 ML Lixisenatide 0.00667 MG/ML Injectable Solution [Lyxumia] Box of 6 by Eurim-Pharm,OMOP2548496,Marketed Product,RxNorm Extension,Drug,0
42479029,Lixisenatide 0.05 MG/ML Prefilled Syringe,OMOP418939,Clinical Drug,RxNorm Extension,Drug,0
42480776,Lixisenatide 0.1 MG/ML Prefilled Syringe,OMOP418940,Clinical Drug,RxNorm Extension,Drug,0
42482011,Lixisenatide Prefilled Syringe,OMOP418938,Clinical Drug Form,RxNorm Extension,Drug,0
42731892,{1 (Lixisenatide 0.01 MG Injection) / 1 (Lixisenatide 0.02 MG Injection) } Pack,OMOP2723364,Clinical Pack,RxNorm Extension,Drug,0
42731910,{14 (Lixisenatide 0.01 MG Injection) / 14 (Lixisenatide 0.02 MG Injection) } Pack,OMOP2724698,Clinical Pack,RxNorm Extension,Drug,0
42921720,3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Pen Injector [Soliqua],OMOP4648543,Quant Branded Drug,RxNorm Extension,Drug,0
42921721,3 ML Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Pen Injector,OMOP4648544,Quant Clinical Drug,RxNorm Extension,Drug,0
42921722,3 ML Lixisenatide 0.05 MG/ML Pen Injector [Lyxumia],OMOP4648545,Quant Branded Drug,RxNorm Extension,Drug,0
42921723,3 ML Lixisenatide 0.1 MG/ML Pen Injector [Lyxumia],OMOP4648546,Quant Branded Drug,RxNorm Extension,Drug,0
42971267,Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Pen Injector [Soliqua],OMOP4697687,Branded Drug,RxNorm Extension,Drug,0
42971268,Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML Pen Injector,OMOP4697688,Clinical Drug,RxNorm Extension,Drug,0
42971269,Insulin Glargine 100 UNT/ML / Lixisenatide 0.05 MG/ML [Soliqua],OMOP4697689,Branded Drug Comp,RxNorm Extension,Drug,0
42971270,Lixisenatide 0.05 MG/ML Pen Injector [Lyxumia],OMOP4697690,Branded Drug,RxNorm Extension,Drug,0
42971271,Lixisenatide 0.1 MG/ML Pen Injector [Lyxumia],OMOP4697691,Branded Drug,RxNorm Extension,Drug,0
42971272,Lixisenatide Pen Injector [Lyxumia],OMOP4697692,Branded Drug Form,RxNorm Extension,Drug,0
43259958,Lixisenatide 0.01 MG [Lyxumia],OMOP574091,Branded Drug Comp,RxNorm Extension,Drug,0
43270877,Lixisenatide 0.01 MG,OMOP574085,Clinical Drug Comp,RxNorm Extension,Drug,0
43270878,Lixisenatide 0.01 MG Injection,OMOP574099,Clinical Drug,RxNorm Extension,Drug,0
43270879,Lixisenatide 0.02 MG,OMOP574114,Clinical Drug Comp,RxNorm Extension,Drug,0
43270880,Lixisenatide 0.02 MG Injection,OMOP574136,Clinical Drug,RxNorm Extension,Drug,0
43270881,Lixisenatide 0.02 MG Injection [Lyxumia],OMOP574152,Branded Drug,RxNorm Extension,Drug,0
43276381,Lixisenatide 0.01 MG Injection [Lyxumia],OMOP574104,Branded Drug,RxNorm Extension,Drug,0
43276382,Lixisenatide 0.02 MG Injection [Lyxumia] Box of 2,OMOP574162,Branded Drug Box,RxNorm Extension,Drug,0
43281756,Lixisenatide Injection,OMOP574057,Clinical Drug Form,RxNorm Extension,Drug,0
43292585,Lixisenatide Injection [Lyxumia],OMOP574076,Branded Drug Form,RxNorm Extension,Drug,0
43292586,Lixisenatide 0.02 MG [Lyxumia],OMOP574116,Branded Drug Comp,RxNorm Extension,Drug,0
43292587,Lixisenatide 0.02 MG Injection Box of 2,OMOP574144,Clinical Drug Box,RxNorm Extension,Drug,0
43298273,{1 (Lixisenatide 0.01 MG Injection) / 1 (Lixisenatide 0.02 MG Injection) } Pack [Lyxumia] box of 1,OMOP573195,Branded Pack Box,RxNorm Extension,Drug,0
43298358,{14 (Lixisenatide 0.01 MG Injection) / 14 (Lixisenatide 0.02 MG Injection) } Pack box of 1,OMOP573029,Clinical Pack Box,RxNorm Extension,Drug,0
43522691,{14 (Lixisenatide 0.01 MG Injection) / 14 (Lixisenatide 0.02 MG Injection) } Pack [Lyxumia],OMOP2809806,Branded Pack,RxNorm Extension,Drug,0
43522916,{14 (Lixisenatide 0.01 MG Injection) / 14 (Lixisenatide 0.02 MG Injection) } Pack [Lyxumia] box of 1,OMOP2810031,Branded Pack Box,RxNorm Extension,Drug,0
44191312,3 ML Lixisenatide 0.05 MG/ML Prefilled Syringe [Lyxumia] Box of 1 by Sanofi,OMOP3068035,Marketed Product,RxNorm Extension,Drug,0
44506518,lixisenatide 0.1 MG/ML,1440052,Clinical Drug Comp,RxNorm,Drug,0
44506520,lixisenatide 0.05 MG/ML,1440056,Clinical Drug Comp,RxNorm,Drug,0
44506754,lixisenatide,1440051,Ingredient,RxNorm,Drug,1
